number,latitude,longitude
10985,-73.94293619074776,40.84975638352097
10986,-73.94246310418474,40.8492924492097
10987,-73.94236828345173,40.849646412279796
10988,-73.94146962503571,40.84870226220727
10989,-73.94151195474156,40.848641167278984
10990,-73.94156750277033,40.8485859052148
10991,-73.94163393924035,40.84853878007673
10992,-73.94139226145933,40.84915752071205
10993,-73.94246949741533,40.85222502986095
10994,-73.94211213053002,40.852593242163486
10995,-73.94194405224432,40.85278047793422
10996,-73.94188693285415,40.8528605893109
10997,-73.94142734147226,40.853505166342465
10998,-73.94102167543188,40.85412925226329
10999,-73.94072145813729,40.85459110440851
11000,-73.94018738256194,40.85542609097793
11001,-73.94005863596422,40.855627371248296
11002,-73.93966118933022,40.85621468939258
11003,-73.93930961202503,40.8566949609888
11004,-73.93854974163759,40.85773295157933
11005,-73.93838320055326,40.85794386392722
11006,-73.93809159823174,40.85831315391231
11007,-73.93737004938085,40.859161233672616
11008,-73.93698486505147,40.8596139526137
11009,-73.94249829129845,40.84967392415061
11010,-73.93700641680428,40.834193110226394
11011,-73.93660364698215,40.83451301616726
11012,-73.93572624369975,40.83515634701311
11013,-73.9390651445131,40.84898091620507
11014,-73.93738855473633,40.84864844911081
11015,-73.93615882157515,40.848199726222845
11016,-73.9359051719282,40.825980043267506
11017,-73.93539079504966,40.826683133299085
11018,-73.9349572562635,40.827873488602314
11019,-73.93495774211321,40.82794160954621
11020,-73.93454586250311,40.828048161741954
11021,-73.93467566456005,40.82804339788152
11022,-73.93488461930266,40.82842058854508
11023,-73.9349827113862,40.828562336814755
11024,-73.93516472572118,40.83060094399649
11025,-73.935208480646,40.83065185645461
11026,-73.9352580858371,40.830699573622184
11027,-73.9353131409625,40.83074370895486
11028,-73.93537319942375,40.83078390289725
11029,-73.93543777427479,40.83081983189127
11030,-73.93550634178408,40.83085120297577
11031,-73.9355038441018,40.83509485417725
11032,-73.93561523779607,40.83514020137038
11033,-73.93492135737249,40.847693327299346
11034,-73.93352937648591,40.84710132436074
11035,-73.93315652345515,40.838820345154915
11036,-73.93310017794366,40.838880998556306
11037,-73.93151294539625,40.84207075836645
11038,-73.93148327897863,40.84218501243178
11039,-73.93135545444493,40.84601379610959
11040,-73.93116956768581,40.845909210191515
11041,-73.93094686385204,40.84588289076493
11042,-73.93100891425235,40.84593165354776
11043,-73.9310812974294,40.84598776148515
11044,-73.93130839069099,40.84635711689744
11045,-73.93177743269516,40.846539591902356
11046,-73.93070031830186,40.84521342473234
11047,-73.9306855189652,40.8452719928906
11048,-73.93068288521016,40.84530621903529
11049,-73.93068027475937,40.84535449287959
11050,-73.93068317956671,40.84541178396946
11051,-73.93074763238381,40.84604428457852
11052,-73.93017455827882,40.84590365046607
11053,-73.93071435076489,40.84661062847093
11054,-73.93069937835612,40.84669730988819
11055,-73.93081156745696,40.84749723961816
11056,-73.93083904561011,40.84755098847416
11057,-73.9308779841288,40.84760098913782
11058,-73.93093594335767,40.84764097869767
11059,-73.93655716717065,40.8601049447196
11060,-73.93646704768993,40.86020659650576
11061,-73.936354821574,40.86036692007853
11062,-73.93623305887635,40.860540864486154
11063,-73.93581254089301,40.86121353161542
11064,-73.93556084214265,40.86166725093976
11065,-73.93545205072111,40.86186335828681
11066,-73.9352950028776,40.86214162889743
11067,-73.93512451808651,40.862415652220115
11068,-73.93494091821783,40.86268484846199
11069,-73.93474457135696,40.86294869908723
11070,-73.93473519203096,40.862960294793396
11071,-73.93453589187233,40.86320667928107
11072,-73.93386435297573,40.86423356333109
11073,-73.93378652219998,40.864352574234175
11074,-73.93318830071345,40.8655727763646
11075,-73.93328746175249,40.864320445454474
11076,-73.93320929307052,40.86457163684483
11077,-73.93311422167254,40.864819964723
11078,-73.93300256149934,40.86506446300469
11079,-73.93289137687482,40.86527298508758
11080,-73.93287474867698,40.865304171073745
11081,-73.9327313426515,40.86553818871381
11082,-73.93017502446554,40.861644587453235
11083,-73.93012333960283,40.86175716065098
11084,-73.9300773712462,40.86187115375882
11085,-73.93003718601972,40.86198639933265
11086,-73.9921213533561,40.710583102710096
11087,-73.99191690662019,40.71059750571473
11088,-73.94427653834211,40.84690289295682
11089,-73.94421310163959,40.84695324484176
11090,-73.94416589301638,40.84698232591359
11091,-73.94408036391735,40.84700467972808
11092,-73.94400811741488,40.84701136235566
11093,-73.94393734982164,40.84700796914764
11094,-73.94386954440839,40.84699337521297
11095,-73.94379437544389,40.84696423560007
11096,-73.94374132607162,40.84693062047513
11097,-73.9436971448386,40.846871256473555
11098,-73.94362649791077,40.84672567538918
11099,-73.94359270099977,40.84658682995639
11100,-73.94032644420713,40.78548777229439
11101,-73.92933582010116,40.799075774845235
11102,-73.92936540734503,40.799312975561755
11103,-73.9293976288987,40.79945532825987
11104,-73.92942296482863,40.79954496148819
11105,-73.9294829625608,40.79966625046685
11106,-73.92953144337746,40.799741841027654
11107,-73.92960996266919,40.79982974173178
11108,-73.92963294267459,40.79986051682427
11109,-73.92973353540832,40.799961614227016
11110,-73.92981671752085,40.80002316901526
11111,-73.94447433700218,40.781470598471
11112,-73.94448629691294,40.78161893311093
11113,-73.94448660987167,40.78182756424609
11114,-73.94447051111712,40.78203527255772
11115,-73.94443826915551,40.782240953252845
11116,-73.94431718112325,40.78112710360786
11117,-73.94432464930505,40.78117657989513
11118,-73.94434017131614,40.78127931575868
11119,-73.9443709656888,40.78148316464962
11120,-73.94439225719964,40.78162416561318
11121,-73.94439667199488,40.78190844628971
11122,-73.93530698717466,40.80955900645363
11123,-73.9354259579351,40.809554966880455
11124,-73.93551597604431,40.8095389523803
11125,-73.93566498356422,40.80948096160907
11126,-73.93572304927604,40.80947501559069
11127,-73.93506805411523,40.80940501303521
11128,-73.93512200947443,40.809471004893226
11129,-73.93519718112114,40.8095242567
11130,-73.98383052232612,40.784802460731
11131,-73.98393789695483,40.7847895715622
11132,-73.98402487623318,40.78480260580159
11133,-73.98412144389907,40.78484881396421
11134,-73.98418446779908,40.784913217479044
11135,-73.9842046146001,40.784985854676854
11136,-73.99638559718638,40.709750706805195
11137,-74.00801633353076,40.751794000722754
11138,-74.00490674652701,40.71197227859045
11139,-74.00473337676497,40.711876044670035
11140,-74.00466676048843,40.711842913098735
11141,-74.00459760486326,40.71181294598484
11142,-74.00452616787744,40.71178625497692
11143,-74.0022155572253,40.7109035726518
11144,-73.99502353780406,40.71514160427716
11145,-74.00480506758514,40.75697137409183
11146,-73.99812939164889,40.75825754141399
11147,-73.99787361287807,40.7584971775332
11148,-73.99835989563611,40.758687968240714
11149,-73.9743494754831,40.737134569269635
11150,-73.97412666406137,40.73745160617176
11151,-73.96551218703914,40.7518779606459
11152,-73.96537766889725,40.75183244474911
11153,-73.96533407438203,40.75182201278544
11154,-73.96529047988052,40.75181158080518
11155,-73.95258968152706,40.82730286002844
11156,-73.95360670739102,40.82728300351537
11157,-73.95042926089835,40.8289427078494
11158,-73.94887507877523,40.83652910605073
11159,-73.94891948340688,40.83651231350401
11160,-73.94895492123875,40.83648437516067
11161,-73.94897536791541,40.83645005107627
11162,-73.9625031921906,40.75481022747404
11163,-73.96244385922195,40.7548191411589
11164,-73.9624038970739,40.75483252854438
11165,-73.96228549219808,40.75491200446752
11166,-73.96199895399039,40.755159693363076
11167,-73.94418974685,40.835386020683835
11168,-73.9443091938578,40.835446861775324
11169,-73.94441995009419,40.835523726449054
11170,-73.9445166918733,40.83561550726223
11171,-73.94459452457696,40.83571976696222
11172,-73.94464966898649,40.83583290539888
11173,-73.94467995894603,40.83595053345785
11174,-73.94468519660414,40.836068041434814
11175,-73.9446670215742,40.83618114376843
11176,-73.94462850742705,40.83628638402675
11177,-73.95281556295663,40.80334161179749
11178,-73.95268538076228,40.80353732327681
11179,-73.92829563513853,40.865576241244085
11180,-73.96404386229067,40.7770944172216
11181,-73.96423668767416,40.77720777033983
11182,-73.9644164873302,40.777333374048936
11183,-73.96458132282804,40.777469868955265
11184,-73.9647295922281,40.77761568775794
11185,-73.974469034732,40.72462252746034
11186,-73.97441754738676,40.72464609946746
11187,-73.97434948265277,40.724658061997125
11188,-73.97427276109988,40.72465044368175
11189,-73.97420280686413,40.72462052301986
11190,-73.97415438954829,40.72457461320782
11191,-73.97413245355209,40.724524152750874
11192,-73.97413217538507,40.7244784338357
11193,-74.01473446103844,40.69128158843924
11194,-74.01475241746115,40.6912918582917
11195,-74.0147723490741,40.69129973792603
11196,-74.01479371398537,40.6913050112878
11197,-74.01481592772802,40.691307535269836
11198,-74.01483838337292,40.69130724061041
11199,-74.01486046927553,40.69130413459248
11200,-74.01488158209062,40.69129830374354
11201,-74.01490114569974,40.69128990572844
11202,-73.9310221137741,40.794503976717806
11203,-73.93120400050256,40.79440734468339
11204,-73.93133001297856,40.794373966243164
11205,-73.92828823660402,40.86565364182326
11206,-73.928126370311,40.86564147995517
11207,-73.95127721392973,40.766718154557196
11208,-73.9512069588167,40.766713199069166
11209,-73.95113707097964,40.766691962583316
11210,-73.95107723837178,40.76665512459227
11211,-73.95103538107848,40.76660755119887
11212,-73.95101440748365,40.76655633963
11213,-73.97354534190023,40.7390365023911
11214,-73.97337113772099,40.739427768721676
11215,-73.97331135834271,40.73965794797454
11216,-73.97866707449631,40.73605153590478
11217,-73.97848934755159,40.73599779656086
11218,-73.97817913933862,40.73593284760877
11219,-73.97542920794511,40.73430138476112
11220,-73.9753530331651,40.73425743269736
11221,-73.97526589403363,40.73422269943046
11222,-73.97517093515043,40.73419933692735
11223,-73.97507212536068,40.734188617545314
11224,-73.97497379615055,40.73419073132263
11225,-73.96081441993414,40.818458899927194
11226,-74.00014676135153,40.70852240879261
11227,-74.00010574566939,40.70843117805842
11228,-74.00002721742845,40.70832571024276
11229,-73.99995242883335,40.70826066631808
11230,-73.93651419576412,40.7904495945265
11231,-73.9363950993102,40.790596202424474
11232,-73.93726512081123,40.78941120597424
11233,-73.93725467936655,40.78942979653419
11234,-73.9371919071412,40.789541567632334
11235,-73.93628132612285,40.79073625389218
11236,-73.93589721471318,40.79120907750922
11237,-74.00012318447456,40.709459599471685
11238,-73.94918716075053,40.80269954199231
11239,-73.95195447376933,40.80386283132726
11240,-73.94806506746225,40.80134196466483
11241,-73.95738686266803,40.82301624289308
11242,-73.95722203133644,40.82322595778427
11243,-73.93290044654617,40.80605880239896
11244,-73.93391738779177,40.83783070242831
11245,-73.93353846463906,40.83852632145217
11246,-73.95741280748663,40.82277935361131
11247,-73.95708264309674,40.82320154757701
11248,-73.95070281601136,40.83162784412539
11249,-73.95040021766282,40.83256634040607
11250,-73.95060072992672,40.831485832957036
11251,-74.00334580659435,40.710860041672795
11252,-74.00340902596288,40.71091503401332
11253,-74.00387975083918,40.711112537149276
11254,-74.00364239772304,40.71097358708345
11255,-74.00357930908238,40.71093350732642
11256,-74.00351115421864,40.71089114939689
11257,-74.00341206280606,40.71080357769968
11258,-74.00319295755288,40.71064060053001
11259,-74.00308193086124,40.71062428629954
11260,-74.00381814531376,40.71116509301834
11261,-74.00359136179634,40.71103728181571
11262,-74.00352824860663,40.71100347859209
11263,-74.00311757864601,40.71070156717985
11264,-73.94100254910983,40.8191278184606
11265,-73.98972242576853,40.773753851190364
11266,-73.94764635373647,40.8348274261297
11267,-73.94739663154954,40.834866033751446
11268,-73.94742483304654,40.834736438482196
11269,-73.94791286970168,40.834490680024366
11270,-73.9476635387653,40.8343969526695
11271,-73.94837983300305,40.83422247784998
11272,-73.94830562797927,40.834235251442934
11273,-73.94823400349702,40.83425475103763
11274,-73.94816601257698,40.83428069075489
11275,-73.94810265378096,40.83431268924084
11276,-73.94804485935235,40.834350275964454
11277,-73.94799347742699,40.83439289841303
11278,-73.94794926491343,40.83443993019257
11279,-73.94833145252271,40.83409058870369
11280,-73.94825084414656,40.83409733508596
11281,-73.94817146421569,40.83410994057977
11282,-73.94809404906142,40.83412828665384
11283,-73.94801931608774,40.834152203441924
11284,-73.94794795903043,40.83418146884024
11285,-73.94788063846954,40.834215813005216
11286,-73.94781798064632,40.83425491565123
11287,-73.94776056441498,40.83429841504927
11288,-73.94770892479973,40.834345908028205
11289,-73.94861031292088,40.83426433039347
11290,-73.94858014087167,40.834243862218194
11291,-73.94854396171554,40.83422756604644
11292,-73.94850343658736,40.83421683657943
11293,-73.94846090167688,40.83421248350047
11294,-73.94841893204078,40.83421458810307
11295,-73.94869745417225,40.83418835756736
11296,-73.94863241609723,40.834155370527846
11297,-73.9485616528489,40.83412847184151
11298,-73.9484867086427,40.83410845102056
11299,-73.94840935437827,40.834095785210664
11300,-73.94898163259369,40.834403324447244
11301,-73.94902392370807,40.834294347323656
11302,-73.92109663029572,40.86015972955873
11303,-74.0179055318741,40.688574579520804
11304,-74.01578577480318,40.711568880604936
11305,-74.01563870226674,40.711890085839386
11306,-74.00361454328257,40.7110083476783
11307,-73.97474350266542,40.73779355146842
11308,-73.974678559822,40.73778596303839
11309,-73.97461285902767,40.73778531731793
11310,-73.97454767885638,40.73779162629492
11311,-73.97448428609502,40.73780476778197
11312,-73.974423910884,40.73782448450993
11313,-73.97436772540475,40.73785039582984
11314,-73.97431682257086,40.737881997707106
11315,-73.97427219116256,40.7379186753231
11316,-73.97423735852982,40.73796209721396
11317,-73.97420625093719,40.738007125533365
11318,-73.97417899513798,40.73805357570869
11319,-73.97415570486628,40.73810125686048
11320,-73.97413647254855,40.73814997450238
11321,-73.97412137995929,40.73819952874199
11322,-73.92898242754742,40.84925612207146
11323,-73.92886675423925,40.84939231326351
11324,-73.92873382267652,40.8495204883018
11325,-73.92858520014866,40.84963880208882
11326,-73.92842288061252,40.84974567994076
11327,-73.92824918859772,40.849839853552524
11328,-73.93828765692639,40.85381876455781
11329,-74.00343203083398,40.71087981435193
11330,-74.00319220905153,40.71080127869852
11331,-74.0032918766887,40.710844896635706
11332,-73.95698744151062,40.82333224609633
11333,-73.95680401367781,40.82358405522381
11334,-73.95654529920466,40.82392555209816
11335,-73.95647253052665,40.82401867193578
11336,-73.95628106019639,40.82426368743028
11337,-73.95575642713513,40.824885963981075
11338,-73.95547715259175,40.825200831849315
11339,-73.95545547305672,40.825224076074086
11340,-73.9551827485425,40.82551649458765
11341,-73.95711013077315,40.82337005859159
11342,-73.95642501990756,40.82425232183275
11343,-73.95615504114785,40.824599983734714
11344,-73.955893043418,40.82491199561545
11345,-73.95557800819743,40.82525695361022
11346,-73.95539268813566,40.82545436345249
11347,-73.96483848977414,40.75188826496945
11348,-74.01493056023976,40.70700795504515
11349,-74.01487915864749,40.70694075114045
11350,-74.01483510266854,40.70687059168825
11351,-74.01479868348947,40.706797940422724
11352,-74.01477014141284,40.7067232763922
11353,-74.01474966467478,40.70664709576017
11354,-74.0147373906265,40.706569900098096
11355,-74.01473339863648,40.70649220088881
11356,-74.01473771600607,40.706414512321686
11357,-74.01475031205308,40.70633734679069
11358,-74.01477110639603,40.70626121579383
11359,-74.0159609337398,40.70726680652903
11360,-74.01581848085225,40.70761361577055
11361,-73.91988346166234,40.79553140422544
11362,-73.91990562040625,40.79562033681304
11363,-73.9199506290919,40.79569357243916
11364,-73.92002664730947,40.795759827277045
11365,-73.92012608291941,40.79580266547922
11366,-73.92026271654447,40.79582302763665
11367,-74.01184199214245,40.72233416859237
11368,-73.96301608455038,40.760789854752424
11369,-73.96773256331772,40.75126747575996
11370,-74.00574044701297,40.7120887571129
11371,-73.9986178058535,40.708359056879324
11372,-73.99850390572641,40.70841382454089
11373,-73.99820918413964,40.708527906084065
11374,-73.99872515629994,40.70859132694548
11375,-73.99891388089428,40.70853861296189
11376,-73.97816995586156,40.71507327449007
11377,-73.93774715132702,40.78865933293855
11378,-73.92936963261488,40.799875090659974
11379,-73.92948831355496,40.80011635849584
11380,-73.92961166702395,40.80039087278947
11381,-73.92966801762911,40.800516275610434
11382,-73.9297726953968,40.80081687118608
11383,-73.92990553463916,40.801045592417836
11384,-73.92711801783602,40.8742068922797
11385,-73.92707854332888,40.8742424096088
11386,-73.92675375518155,40.874534646433936
11387,-73.9263669683726,40.874864977556825
11388,-73.9258137396856,40.8752995130156
11389,-73.92548325331236,40.87555909176158
11390,-73.92613756736007,40.87558422808976
11391,-73.92612094225824,40.87559571037508
11392,-73.9256619465609,40.875829146259946
11393,-73.9251791839338,40.8760319393138
11394,-73.93423335328998,40.818956582794854
11395,-73.96532479591929,40.751937190987356
11396,-73.96531268236276,40.75193682713784
11397,-73.96523658251402,40.75194353277545
11398,-73.92988177109214,40.80039693387548
11399,-73.92990659123464,40.800705018811456
11400,-73.929913879732,40.800806770664096
11401,-73.99484433932639,40.7152311161205
11402,-73.99482947836273,40.71518425289808
11403,-73.99480015878387,40.7150917961843
11404,-73.97423804081524,40.737734570624916
11405,-73.97403199955019,40.73801086760474
11406,-73.97676632103986,40.71459742223375
11407,-73.96485451628884,40.75169676019084
11408,-73.9646682987496,40.751900775848576
11409,-73.94715228705971,40.837582334155556
11410,-73.94682342753786,40.83742538002153
11411,-73.94682288406695,40.83755646375022
11412,-73.94680374938157,40.83768751368894
11413,-73.94678495251922,40.83775188131584
11414,-73.94676616748437,40.837816239939485
11415,-73.94671097000042,40.83794044656405
11416,-73.96313428199826,40.760931271863456
11417,-73.96261170546587,40.76026197985786
11418,-73.96310449599933,40.76052662957065
11419,-73.96267038061767,40.760444363693765
11420,-73.96251342936225,40.760376288604995
11421,-73.96314474133105,40.760649471288964
11422,-73.96304450302122,40.76060613390848
11423,-73.92309630103334,40.7981050548932
11424,-73.92315795746893,40.79836840304319
11425,-73.92295093946312,40.79827093703808
11426,-73.9225734164883,40.79809313793455
11427,-73.97199351619055,40.74576568811416
11428,-73.99629697479347,40.75528563218756
11429,-73.99625549118998,40.75530553291376
11430,-73.99596772162191,40.755456978280726
11431,-73.99641329807562,40.75529618979006
11432,-73.99631795587621,40.755338466405284
11433,-73.99618007599149,40.755399606223456
11434,-73.99595741550135,40.75551570887224
11435,-73.97799855989948,40.71543957846509
11436,-73.93952226793233,40.84157373321907
11437,-73.9824846954118,40.73145147520049
11438,-73.969481792712,40.74917473531602
11439,-73.93468210947586,40.82808508455891
11440,-73.93032793887079,40.80263598958021
11441,-73.93020882176039,40.802727812554586
11442,-73.96959489842705,40.74922352763498
11443,-73.9353711089181,40.79164943467718
11444,-73.96486224984808,40.752011102109726
11445,-73.96802425666732,40.74794920031093
11446,-73.98850612912157,40.722970241769275
11447,-73.99570300079898,40.71550494251752
11448,-73.99557499175464,40.71536500737737
11449,-73.99522556278075,40.71508596129571
11450,-73.9951479898745,40.715024011947754
11451,-73.99509904482335,40.71497196938292
11452,-73.99503194680331,40.71489895312924
11453,-73.99488293942005,40.71468298621073
11454,-73.99484997291856,40.71461594174399
11455,-73.99475197307888,40.714416996564786
11456,-73.93416700920832,40.81803502160695
11457,-73.93419995700785,40.81814693704543
11458,-73.93430269613934,40.818606257074485
11459,-73.97806392561475,40.71529833689199
11460,-73.9779761151523,40.71549282494922
11461,-73.9996745988223,40.75188421271353
11462,-73.9887250303135,40.72303742430237
11463,-73.99957954107988,40.75186070290279
11464,-73.97809088112662,40.71523957472167
11465,-73.97412665458505,40.73745161967724
11466,-73.97407965040144,40.73751686439072
11467,-73.97399662706,40.73763211064593
11468,-73.93761255185974,40.788628886257996
11469,-73.93731705287753,40.78932097702512
11470,-73.96157607813038,40.76509453271299
11471,-73.96160833007228,40.76505091404236
11472,-73.96335356092763,40.760619172887296
11473,-73.92538759029354,40.86140740942083
11474,-73.92528559268371,40.86144426981854
11475,-73.92521322715866,40.86121735072928
11476,-73.92524218539234,40.86136299947578
11477,-73.96153882272175,40.76514744290606
11478,-73.96306658418847,40.76572130270831
11479,-73.96309590801967,40.765681311717906
11480,-73.96303770998857,40.765762014238476
11481,-73.96134294192944,40.76493844239137
11482,-73.96331907674355,40.76577588187377
11483,-73.96127132451134,40.76503775294503
11484,-73.96326837606784,40.76585658689641
11485,-73.92541828548654,40.86134994107122
11486,-74.02340947497554,40.68414239878287
11487,-74.02363328008971,40.68409131190596
11488,-74.02386521781858,40.68405755780009
11489,-74.02410175170736,40.684042100706954
11490,-74.02433910853063,40.68404532861761
11491,-74.02457352668475,40.684067044217166
11492,-74.02480136263473,40.6841064738669
11493,-74.02501936299066,40.68416232157307
11494,-74.02518925994615,40.68419093795966
11495,-74.0253565355733,40.684234882320254
11496,-74.02551761385884,40.68429388980753
11497,-74.0256690663861,40.684367048991504
11498,-74.02580779688478,40.68445286575125
11499,-74.02593125537554,40.68454936588005
11500,-73.95724410078556,40.790021856773045
11501,-73.95706063547294,40.79029187573184
11502,-73.95685815657731,40.79055515152763
11503,-73.95663734005066,40.790810513664816
11504,-73.95639902769527,40.79105689076166
11505,-73.9561442153545,40.791293256519175
11506,-73.95587400548597,40.79151868463609
11507,-73.96325894580833,40.760729949848496
11508,-73.96320183761122,40.76068971508363
11509,-73.9630586672925,40.76084080185757
11510,-73.98997443460104,40.77304133428362
11511,-73.9697496024585,40.7488268233704
11512,-73.93350141817915,40.86376257240632
11513,-73.93350618133069,40.863507871618005
11514,-73.93363602669672,40.863174936231815
11515,-73.93365335677241,40.86311463048727
11516,-73.93363785524475,40.863077918506306
11517,-73.93358606788246,40.86305559167962
11518,-73.93329173295282,40.86299499091032
11519,-73.98957000905101,40.775334786184594
11520,-73.98731210664943,40.78053274590706
11521,-73.98893214225671,40.77369744253376
11522,-73.98862632087295,40.77411590342258
11523,-73.98679966755,40.779891008668315
11524,-73.97504423727439,40.737089129219
11525,-73.93412799737112,40.86258338197088
11526,-73.93390679596287,40.862803225351406
11527,-73.93380290173342,40.86292493003582
11528,-73.93376323653071,40.8629621515339
11529,-73.93371603638603,40.86298934623745
11530,-73.93364619803968,40.86300220021064
11531,-73.93344604387418,40.863906957422735
11532,-73.98961395452194,40.7761344913561
11533,-73.9896139438584,40.776134506663674
11534,-73.9869752733683,40.77996341099991
11535,-73.9698616064008,40.74887601136333
11536,-73.96993994278712,40.74890817990406
11537,-73.93154206123467,40.84396631349827
11538,-73.93148877177558,40.84409354851863
11539,-73.93143513217225,40.84420480765982
11540,-73.9313578463871,40.84432783205189
11541,-73.93122883450832,40.84449847964223
11542,-73.93086253111684,40.844956611496855
11543,-73.93080042598697,40.84504123047913
11544,-73.93076272151795,40.84509447109823
11545,-73.93170801894301,40.8417799967118
11546,-73.93163480851476,40.84196282460488
11547,-73.93158658519619,40.8421234539033
11548,-73.93156275984015,40.842231975310845
11549,-73.93093285937155,40.84547063685362
11550,-73.94487854840423,40.84517167924621
11551,-73.94485153996294,40.845610180106625
11552,-73.94480387151562,40.84595196535528
11553,-73.94476295511868,40.84614607753888
11554,-73.94473846516634,40.84626226175291
11555,-73.94468202698218,40.846467998121106
11556,-73.9397788642856,40.78577152361417
11557,-73.93959840211559,40.78596611306809
11558,-73.93966520219607,40.78571702885624
11559,-73.9966023823907,40.75778614620093
11560,-73.99654021058119,40.75776761285904
11561,-73.99646827964354,40.7577680059979
11562,-73.99640209114754,40.757789427863095
11563,-73.97321565441024,40.73937053603991
11564,-73.97627634547739,40.715305491758215
11565,-73.97575216229377,40.716104498963645
11566,-73.97465640050686,40.720503505368505
11567,-73.97490671434274,40.73601511150819
11568,-73.97430641749247,40.73742729308855
11569,-73.97285425739707,40.74171155047156
11570,-73.94830230841563,40.76959538130822
11571,-73.94820217927519,40.769543836539924
11572,-73.97088334270661,40.74505867091487
11573,-73.96445865376762,40.75242072641531
11574,-73.96445864073529,40.75242073901837
11575,-73.96432511606045,40.75256031485034
11576,-73.96427145578288,40.75232280154018
11577,-73.95673363967163,40.76066071343711
11578,-73.95808626641875,40.75974394316181
11579,-73.95800438757912,40.75984570910596
11580,-73.95791726846743,40.759944927349366
11581,-73.95782504654584,40.76004144214327
11582,-73.957727867567,40.76013510134369
11583,-73.95664933013707,40.76053637517414
11584,-73.95657798836969,40.76058723762773
11585,-73.94439719736255,40.782381610739904
11586,-73.9443420413152,40.78252010830816
11587,-73.94433165830944,40.78254047264375
11588,-73.94432285351019,40.782557748119196
11589,-73.94427315735383,40.78265523043247
11590,-73.94426008470008,40.78267603470643
11591,-73.94422224390641,40.782736304991474
11592,-73.94419113872074,40.78278581842999
11593,-73.9441804290943,40.7828000042504
11594,-73.93965793643225,40.786099775052904
11595,-73.93776984127655,40.788608646985956
11596,-73.93818387286655,40.787951296920106
11597,-73.93789439705046,40.7880093721957
11598,-73.97115447666435,40.74447081633184
11599,-73.97671222703235,40.71448474844676
11600,-73.97658400711839,40.714447626811996
11601,-73.9764530587417,40.71470058949583
11602,-73.97491251600809,40.73518612416868
11603,-73.97422769117476,40.73305804096534
11604,-73.96459987725379,40.751973539122226
11605,-73.96570271285552,40.75072505574519
11606,-73.96648676863421,40.750046304122336
11607,-73.9654498904819,40.75132587787293
11608,-73.95810688323498,40.75961823748843
11609,-73.95831856351626,40.75932044078047
11610,-73.973434122874,40.73811935495974
11611,-73.9729651191693,40.73892038229095
11612,-73.9599968264403,40.81844757098074
11613,-73.9720777135969,40.74325734619314
11614,-73.97200582682036,40.743274105185705
11615,-73.97143720893462,40.74415376073749
11616,-73.9721088876395,40.743088334006735
11617,-73.97100933079211,40.74454354623481
11618,-73.94323389491693,40.84568282064667
11619,-73.94311587901657,40.84592492295833
11620,-73.94336655422092,40.84609722947109
11621,-73.94336884858305,40.8459790589688
11622,-73.94339303288527,40.84586104328701
11623,-73.94344710349725,40.84571042731481
11624,-73.94353552089845,40.845566607939766
11625,-73.94342448321157,40.84594163478576
11626,-73.94347342159558,40.84578826978386
11627,-73.9435037798275,40.84571670360496
11628,-73.94354086036124,40.845660477896644
11629,-73.94363014880815,40.84556593292666
11630,-73.9436884018614,40.84551652433742
11631,-73.94322471616255,40.848170454152864
11632,-73.94328266730521,40.848102647685586
11633,-73.94333071317898,40.84802479673558
11634,-73.94339203674477,40.847881621572505
11635,-73.9434252640761,40.84771583924759
11636,-73.94343366708708,40.84755254810651
11637,-73.9433697091319,40.84690436127947
11638,-73.94335041461032,40.84625117063808
11639,-73.94376056471327,40.8453263854159
11640,-73.94391084111277,40.84527046595555
11641,-73.94405906459296,40.845216012205924
11642,-73.94416297762865,40.84517198343978
11643,-73.94425313451642,40.845130263099044
11644,-73.94442962794837,40.8450162549435
11645,-73.94352054844092,40.84547777512283
11646,-73.94358112758219,40.845426116494494
11647,-73.94364227812841,40.845385723275314
11648,-73.94327199665285,40.84597281599125
11649,-73.94328841118616,40.845885989570505
11650,-73.94331480363168,40.845792955551886
11651,-73.94335027048376,40.84571027084083
11652,-73.94339753836955,40.845624837302346
11653,-73.94344660577075,40.845556631048275
11654,-73.94974471493532,40.83432243489974
11655,-73.94964119799232,40.834434330185246
11656,-73.94984110366732,40.83422942788861
11657,-73.94995610989169,40.83411560224382
11658,-73.95032897850714,40.83350059974237
11659,-73.95026386317643,40.833694484134156
11660,-73.95020116674542,40.83382412826302
11661,-73.95010812360275,40.833947274771724
11662,-73.94228165026087,40.8499115278137
11663,-73.94216734809383,40.85020702100261
11664,-73.9427338267281,40.84926528100262
11665,-73.94317242477226,40.84878956985582
11666,-73.94302632474768,40.84911127961409
11667,-73.94309109497289,40.84871022342625
11668,-73.94313287148235,40.848711882923794
11669,-73.94315734949507,40.84872502416236
11670,-73.94317101446242,40.84874691285219
11671,-73.97281887185655,40.73932460364872
11672,-73.97270959462705,40.73967599179483
11673,-73.97292131850469,40.738995186156956
11674,-73.97356431300949,40.73795001746115
11675,-73.97385747441447,40.73756867440237
11676,-73.97394238423199,40.73744940250379
11677,-73.97398414891693,40.73738952909057
11678,-73.97422108103495,40.737081293582904
11679,-73.9743445355433,40.73692451575272
11680,-73.97441743254001,40.7367948957844
11681,-73.97468211326802,40.736030270124225
11682,-73.97457511617004,40.73649910401804
11683,-73.94136992296,40.849087856303306
11684,-73.94167762798577,40.84918740048642
